Time (s),Growth_Factor (mM),PP2A (mM),MKP (mM),ERK_Nuclear (mM),Raf_inactive (mM),Raf_active (mM),MEK_inactive (mM),MEK_PP (mM),ERK_inactive (mM),ERK_PP (mM),ATP (mM),ADP (mM),Raf_Activation (firings),ERK_Nuclear_Import (firings),ATP_Regeneration (firings),Growth_Factor_Source (firings),Growth_Factor_Degradation (firings),Raf_Degradation (firings),MEK_Degradation (firings),ERK_Nuclear_Degradation (firings),MKP_Synthesis (firings),MKP_Degradation (firings),PP2A_Synthesis (firings),Raf_Deactivation (firings),PP2A_Degradation (firings),ADP_Source (firings),ADP_Sink (firings),MEK_Phosphorylation (firings),MEK_Dephosphorylation (firings),ERK_Phosphorylation (firings),ERK_Dephosphorylation (firings)
15.984000,105.581310,14.210256,34.538900,18.225056,697.707912,301.340134,515.681622,284.021745,347.101625,234.498544,3628.323511,1350.686751,306.5633633957886,18.3998303362116,10.832270524576002,7.534307381131826,1.9529975680912355,0.9519536931137625,0.29663279429442185,0.17477435792611845,11.104524782410694,1.5656249676997784,1.2787200000000496,4.271275327582553,2.068464044686885,7.992000000000192,39.81400854919935,284.59467057599244,0.2762927221409966,253.37802746308444,0.4796527726738045
16.038000,105.598956,14.172257,34.590004,18.434438,696.604897,302.439533,514.235082,285.466573,344.830321,236.557501,3619.791807,1358.976279,307.70998183054013,18.612178296267324,10.888149478896459,7.558289428145416,1.9593330711428192,0.9555697747262637,0.29834560400701227,0.17774058024952327,11.16392197547922,1.5739179133182564,1.28304000000005,4.314879170542984,2.110782648232859,8.019000000000192,40.13906319105278,286.04121094817293,0.2762927221409966,255.65196924085606,0.4822898339668281
16.092000,105.610260,14.144873,34.636944,18.502414,695.856065,303.184732,513.510718,286.187511,342.552543,238.764312,3613.049093,1365.289485,308.47338590593665,18.68314554660051,10.92168242444397,7.582265369372591,1.972005094988998,0.9592036307987778,0.30177119260167995,0.18073185365333247,11.223319232434001,1.5863751782819544,1.2873600000000502,4.329450762679684,2.142486927981557,8.046000000000193,40.62910431012839,286.76721099394257,0.27792888325965426,257.9323905628403,0.48493307033238076
16.146000,105.627891,14.117525,34.690101,18.714557,695.108038,303.918193,510.605566,289.090945,341.412457,239.689232,3604.221628,1373.684271,309.2359808706929,18.89831139045654,10.955230291121483,7.606232737640798,1.9783419351563991,0.9737697890482064,0.3034883176671884,0.18375482693524145,11.282716589346999,1.592615393637154,1.2916800000000506,4.3440185423676585,2.174155094088821,8.073000000000194,41.12233123115093,289.67236246674946,0.27792888325965426,259.07644838543695,0.4889054599157802
16.200000,105.636005,14.111294,34.743252,18.855993,694.360859,304.658068,509.878854,289.812450,340.269257,240.687952,3599.784452,1378.061554,309.99776472427294,19.04279116347601,11.033543224074059,7.630191729082104,1.9941871647025808,0.9810727480482736,0.30869628373710867,0.18679806985736433,11.342114018167994,1.5988616130802606,1.296000000000051,4.358623783924189,2.184705758195827,8.100000000000195,41.287537062653485,290.4007099701427,0.2795635193062338,260.2249533733143,0.4942104008442741
16.254000,105.650450,14.084005,34.798476,18.997315,693.263525,305.751734,507.690658,291.998894,340.275888,240.536931,3594.287623,1383.027793,311.13894829941495,19.18718028321112,11.055922404296046,7.654145009595798,2.003695237753873,0.984741812879628,0.3104482876109541,0.1898655166929577,11.401511440151822,1.6030354299681575,1.3003200000000512,4.402472938498296,2.2163151016302005,8.127000000000196,41.86750597702806,292.58972201239493,0.2803800877505244,260.2249533733143,0.5008418495991123
16.308000,105.668055,14.067277,34.851605,19.284457,692.518376,306.496882,505.499109,294.185156,337.959850,242.562718,3584.558416,1392.506317,311.8987337425454,19.477431640862463,11.111887697622032,7.678089731230862,2.0100348880358623,0.984741812879628,0.31573490689537437,0.19297419596135162,11.460908921711988,1.6093043234557518,1.3046400000000515,4.417110122213074,2.237363252649779,8.154000000000197,42.20115433190771,294.7837199893486,0.28282907984481276,262.5436487534982,0.5034988495676508
16.362000,105.682480,14.040051,34.902632,19.572596,691.409578,307.605680,504.035125,295.643827,336.793856,243.437418,3578.212000,1398.600670,313.0368879540611,19.768725743331803,11.167876884218293,7.702025709569348,2.0195458447097283,0.984741812879628,0.32104776141037117,0.19612948466867747,11.520306444465676,1.6176746870607628,1.3089600000000519,4.446465887478942,2.268909381689528,8.181000000000198,42.53620695922271,296.24852086922243,0.2836459778697235,263.7109735325318,0.5048295395599426
16.416000,105.703236,14.002347,34.959933,19.790178,690.666492,308.348766,501.833183,297.842208,333.295175,246.715321,3566.069977,1410.296859,313.79466310055284,19.989504133785267,11.201481925002136,7.725952378819634,2.0227166381631023,0.984741812879628,0.3246086883449066,0.1993265017760869,11.57970407994145,1.6197708248865177,1.3132800000000522,4.461155353877956,2.310933407923356,8.2080000000002,43.04264556012393,298.45209543261876,0.2852785156173473,267.21632542146875,0.5115004464398258
16.470000,105.720809,13.985685,35.008835,20.083574,689.953585,309.057973,499.630706,300.041094,330.935650,248.778213,3556.265806,1420.036254,314.5516541085932,20.286136631025144,11.279937485452832,7.749868793982903,2.0290593749895427,0.9884418218852542,0.32820041014567686,0.2025629611745655,11.639101775090635,1.630266653383727,1.3176000000000525,4.505238878334716,2.3319150574067833,8.2350000000002,43.212877088502,300.655388225999,0.2860939217723578,269.5758504283238,0.5115004464398258
16.524000,105.738371,13.990005,35.061927,20.154942,688.471439,310.536401,498.162580,301.507415,329.757588,249.881642,3549.496339,1426.546619,316.0632573434821,20.3607700950304,11.335999560422433,7.773774770700068,2.035403564358237,0.9921594156604902,0.3300050687378734,0.20582835561479715,11.69849954037595,1.6365726172476112,1.3219200000000528,4.5346964542423125,2.3319150574067833,8.262000000000201,43.55504145312429,302.1275949617744,0.29017464856534736,270.76060679503297,0.5181948539476862
16.578000,105.762267,13.962827,35.112905,20.455629,686.616113,312.380526,498.163395,301.506599,325.034200,254.301056,3538.218016,1437.564017,317.9482071832117,20.66474402470535,11.392085595885462,7.797670314744563,2.035403564358237,1.0033608703703967,0.3300050687378734,0.20911507115347558,11.757897418823395,1.6449926619734954,1.3262400000000532,4.564319921731893,2.3634126563264384,8.289000000000202,43.899051995110234,302.1275949617744,0.29099046167494547,275.4853360441028,0.5195359255290548
16.632000,105.782977,13.935685,35.161763,20.606277,685.156314,313.836568,496.675353,302.992824,322.683134,256.498154,3529.106980,1446.607158,319.4525670053847,20.818712199297696,11.470640321826707,7.82155391013342,2.038576750843763,1.0071181110563687,0.331823036587905,0.21243557313548206,11.817295413894463,1.6555323966941928,1.3305600000000535,4.608880785372166,2.394874510329543,8.316000000000203,44.072502363347624,303.6164513106572,0.29180456998127935,277.83909550224223,0.5222293386347802
16.686000,105.803675,13.919035,35.212717,20.836879,684.030154,314.955178,495.930853,303.730044,317.967366,260.979959,3517.098159,1458.251904,320.5787268547336,21.052674972173243,11.515555373333141,7.845426134407826,2.041750638063996,1.0146681644605697,0.33910373289244533,0.21579597328007113,11.876693512345605,1.663976795912811,1.3348800000000538,4.608880785372166,2.415844831059772,8.343000000000204,44.508492618782306,304.36176651307164,0.29261905303382896,282.5575681199881,0.5249337731354581
16.740000,105.824361,13.912865,35.270000,21.308522,683.699960,315.277809,493.687505,305.967902,313.261178,265.211090,3502.863614,1472.118314,320.95371389811237,21.527731411037745,11.560491576878364,7.869286613082764,2.044925384622325,1.0222310058235045,0.3445932714449754,0.2192096603730196,11.936091729964597,1.66609153885534,1.3392000000000541,4.653673659513663,2.4263347707600857,8.370000000000205,44.948563771865814,306.6051142866261,0.29261905303382896,287.26646778985474,0.5276462761147983
16.794000,105.832341,13.885734,35.323046,21.544725,683.340098,315.630100,492.192743,307.460819,312.085413,266.147176,3497.170055,1477.341452,321.32851710672867,21.767410518493882,11.594205405383489,7.893140495120653,2.060799676667919,1.0298019461871153,0.34643804742491996,0.2226858409816911,11.995490006988089,1.6724437177713403,1.3435200000000544,4.668615032408864,2.4577855542751186,8.397000000000206,45.47969841204789,308.10150351142147,0.2942469158863622,288.44631303704887,0.5317262909509546
16.848000,105.843490,13.879584,35.369721,21.621066,683.355023,315.607600,489.203579,310.442564,310.892881,267.259864,3488.844555,1485.294868,321.32851710672867,21.847254671362165,11.63917003596193,7.916989879095606,2.0734999400770446,1.0373768440425326,0.3538574116999884,0.22618876891383527,12.05488828638663,1.685167214023917,1.3478400000000548,4.6835397760415205,2.46825565232002,8.424000000000207,45.923747496846104,311.09148225707077,0.29506104793727983,289.641566786999,0.5344478603027126
16.902000,105.857804,13.873432,35.426995,21.939540,682.620913,316.337914,487.709242,311.927561,308.504148,269.326599,3480.361819,1493.402656,322.077562590862,22.169253141278126,11.68415108533505,7.940830958867523,2.083026760466806,1.0411729445679165,0.363197462312594,0.22971281714267214,12.114286619475477,1.6872913772325422,1.352160000000055,4.698475298156932,2.4787284790136264,8.451000000000208,46.37067639440596,312.5866336694342,0.2958755683474086,292.03575111447583,0.5398992231895866
16.956000,105.875284,13.867266,35.484266,22.345791,682.246690,316.696940,486.962905,312.672026,302.535557,274.885356,3466.600903,1506.885832,322.45178544184216,22.5790870198451,11.740399757837002,7.964663167850363,2.089379086769374,1.0563703630038273,0.3650690276764266,0.23329614013023317,12.17368505427648,1.6894189768939771,1.3564800000000554,4.698475298156932,2.4892142814571323,8.47800000000021,46.73166461824037,313.33541373327984,0.29831912452335835,298.00844179960995,0.5439992721187124
17.010000,105.899106,13.850624,35.541536,22.759581,682.276579,316.659450,483.972243,315.658909,296.574485,280.428986,3448.732593,1524.371312,322.45178544184216,22.99652885828097,11.785431593063688,7.988484796683923,2.089379086769374,1.0639708645705444,0.36884800018855024,0.2369473590955875,12.233083607292496,1.69154803285862,1.3608000000000557,4.728364246807744,2.5101755993563875,8.50500000000021,47.18652697057597,316.3268903874287,0.29913323857603624,303.97363639056675,0.5481216232536582
17.064000,105.919738,13.844466,35.594533,23.009247,680.796594,318.131818,481.728231,317.897221,295.385064,281.365023,3440.404287,1532.313101,323.946755872151,23.249913113931775,11.830487579677001,8.012294136831336,2.092556536158892,1.0715884127612174,0.3745477743922283,0.2406660714189344,12.292482227287067,1.697949481201044,1.365120000000056,4.7433495481693315,2.5206541909644837,8.532000000000211,47.64509938941899,318.5725316474994,0.3007626486845555,305.1671906291307,0.5522545752174077
17.118000,105.940359,13.838304,35.647520,23.090278,679.722549,319.202045,478.724879,320.892916,294.191849,282.473469,3430.900751,1541.220602,325.06590323853567,23.33468224022535,11.853023064685614,8.036093291486722,2.0957342076313847,1.075405994576152,0.382204258631776,0.24440398140439676,12.351880870675004,1.7043608644072579,1.3694400000000564,4.788452082901982,2.531135504958265,8.559000000000212,48.290669679982955,321.57588321172136,0.3007626486845555,306.3673009581634,0.5591496047937472
17.172000,105.957792,13.832147,35.706919,23.598562,679.022537,319.894388,477.223533,322.390408,290.562020,285.591240,3419.962230,1552.079611,325.8110614948249,23.84674016424085,11.931923222809594,8.059882838708148,2.102090692451483,1.0830748367771412,0.3860594692766473,0.24817809307861927,12.411279542654535,1.7043608644072579,1.3737600000000567,4.8335983418539605,2.54161253832509,8.586000000000213,48.476082194916785,323.0780459680616,0.3015785749510816,310.0012696552986,0.5632894475842106
17.226000,105.968857,13.805059,35.759888,23.594739,677.921411,320.983976,475.716626,323.895376,290.570316,285.582944,3415.864380,1555.678691,326.9272892905846,23.84674016424085,11.965746057498947,8.083663356467577,2.1148064821935852,1.0946132258286099,0.38799832554890923,0.25200078489207994,12.470678243842825,1.710790099995346,1.378080000000057,4.848699868542208,2.5730206083428953,8.613000000000214,49.03567523814708,324.58576890167853,0.3023945738504273,310.0012696552986,0.5715855506627958
17.280000,105.986270,13.757174,35.814993,23.848565,676.110373,322.795014,474.962310,324.647744,289.358032,286.537551,3410.142638,1561.319256,328.7837005484284,24.104417466193595,12.044685327735237,8.107435612594763,2.1211654691584765,1.0946132258286099,0.38994622370122933,0.25585222165509713,12.530076956275066,1.7150843257683006,1.3824000000000574,4.894073702371945,2.6252261177692393,8.640000000000216,49.22279089398578,325.34008495274963,0.3023945738504273,311.2190883667636,0.577120109035513
17.334000,106.003675,13.740646,35.865787,24.017678,675.369190,323.532319,473.447809,326.158345,285.711615,290.010979,3399.098646,1571.860192,329.52488347546984,24.277406231839777,12.078525866657007,8.131199803120861,2.127524946084965,1.098491214291904,0.3938465147197831,0.25972785360043205,12.589475706415811,1.723688257568694,1.3867200000000577,4.894073702371945,2.6460735294876336,8.667000000000217,49.78668792633784,326.8578372455048,0.3056461876712057,314.8696609051359,0.5812758719431583
17.388000,106.017890,13.734549,35.918724,24.363427,674.628809,324.249388,472.689414,326.914778,282.066862,293.306053,3389.601208,1581.062499,330.2652646642691,24.627084608220947,12.134948607657254,8.154955360820685,2.1370657825035457,1.121802616057387,0.39580801515584013,0.2636577624849366,12.648874516671276,1.730150839490375,1.391040000000058,4.894073702371945,2.656491464145306,8.694000000000218,50.16524240854861,327.6170446218464,0.30645876429170144,318.51719350069476,0.5840558524877828
17.442000,106.025737,13.697241,35.971655,24.713441,674.674284,324.200023,471.169826,328.434366,279.645646,295.373281,3381.780132,1588.693290,330.2652646642691,24.98107279463833,12.202676610085254,8.178705534276808,2.1529687785079243,1.1256930630197814,0.39580801515584013,0.2676313761350555,12.708273369802464,1.7366185936883571,1.3953600000000583,4.93954851535517,2.6981194209863966,8.721000000000219,50.450254808958526,329.1374450355275,0.3072712497164822,320.94119515858165,0.5868415512857525
17.496000,106.043116,13.680768,36.018100,24.890260,674.319534,324.550878,470.411926,329.188324,273.593399,301.244700,3367.838725,1602.335657,330.63518002968186,25.161901402934358,12.259143595792118,8.202447464889879,2.1593310187286523,1.1295877202932052,0.39974919625569444,0.2716411756372488,12.767672287819833,1.7495723865071877,1.3996800000000587,4.95471418135747,2.7189121417082087,8.74800000000022,50.83276225694722,329.8977777170074,0.3097040429219563,326.9948417770052,0.5882406817836154
17.550000,106.060485,13.664293,36.068849,25.160851,673.995280,324.871234,470.414358,329.185893,266.380783,308.182665,3353.094633,1616.776166,331.00491521123627,25.436551936043376,12.315635231308713,8.226179249588085,2.165694617783183,1.133486221886096,0.39974919625569444,0.2757010662367788,12.827071295244671,1.7582218921852137,1.404000000000059,5.0001947500526045,2.739707372450987,8.77500000000022,51.21983595770858,329.8977777170074,0.31213557509712125,334.2102656006444,0.5910487059672861
17.604000,106.077843,13.658226,36.126082,25.341636,673.671165,325.187553,465.856269,333.741997,266.389217,307.989352,3343.650864,1625.805394,331.37448081552566,25.621431268749454,12.36084954583922,8.249902039645798,2.172059100352684,1.1412829030614249,0.4017334356759962,0.2797951331686434,12.886470335979421,1.760388795104644,1.4083200000000593,5.045645331054909,2.750093679652448,8.802000000000222,51.706591253993025,334.457486585626,0.3137560221052656,334.2102656006444,0.5994826952730038
17.658000,106.098374,13.662546,36.183311,25.616798,673.716633,325.138182,463.579118,336.011084,260.323776,313.775501,3326.972594,1641.846526,331.37448081552566,25.900722939085863,12.383460649419373,8.273615840182014,2.1752415147007453,1.1451851536924018,0.409797822659139,0.2839252420526054,12.945869401576077,1.7625587359591308,1.4126400000000596,5.091114135288516,2.750093679652448,8.829000000000223,52.393340764156136,336.73544915850545,0.31456726497442306,340.2827438470746,0.6065198654916378
